"record_id","area","line","number_replicates","tag","x_coordinate","y_coordinate","species_code","species","family","map","dead","height_map","height_1980","height_1986","height_1992","height_1998","height_2006","height_2013","girth_map","girth_1978","girth_1986","girth_1992","girth_1996","girth_2006","girth_2013","index_1","index_2","index_3","index_4","absx","absy","comment"
39651,"2","8",1,21643,1601.5,3.2,90,"Sarcopteryx stipata","Sapindaceae",2013,2017,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.5,709.2,""
39652,"2","8",1,21642,1601.6,1.7,37,"Diploglottis australis","Sapindaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4,707.7,""
39653,"2","8",1,NA,1603.6,1.2,1,"Caldcluvia paniculosa","Cunoniaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.4,707.2,""
39655,"2","8",1,21645,1606.4,2.6,85,"Myrsine subsessilis cryptostemon","Primulaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.6,708.6,""
39658,"2","8",1,NA,1607,-3.5,1,"Caldcluvia paniculosa","Cunoniaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,702.6,""
39659,"2","8",1,NA,1607.1,-3.1,1,"Caldcluvia paniculosa","Cunoniaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.9,703,""
39660,"2","8",1,NA,1607.3,-4.5,1,"Caldcluvia paniculosa","Cunoniaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.7,701.6,""
39661,"2","8",1,NA,1607.3,-4.1,1,"Caldcluvia paniculosa","Cunoniaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.7,702,""
39662,"2","8",1,NA,1607.5,1,1,"Caldcluvia paniculosa","Cunoniaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.5,707.1,""
39663,"2","8",1,NA,1607.8,-5.1,1,"Caldcluvia paniculosa","Cunoniaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.2,701,""
39664,"2","8",1,NA,1607.9,-4.4,1,"Caldcluvia paniculosa","Cunoniaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.1,701.7,""
39665,"2","8",1,NA,1608,2.5,1,"Caldcluvia paniculosa","Cunoniaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,708.6,""
39666,"2","8",1,NA,1608.4,0.9,1,"Caldcluvia paniculosa","Cunoniaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.6,707,""
39667,"2","8",1,NA,1608.4,2,1,"Caldcluvia paniculosa","Cunoniaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.6,708.1,""
39668,"2","8",1,NA,1609.7,-0.1,1,"Caldcluvia paniculosa","Cunoniaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.3,706,""
39669,"2","8",1,7415,1611,-5,17,"Baloghia inophylla","Euphorbiaceae",2013,2017,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,701.1,"Obvious laz but this tag does not exist in this position - 2013 field notes say this was a gth tree, now a ht tree. check all the data next survey and try again"
39672,"2","8",1,21647,1613.2,4,71,"Orites excelsus","Proteaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.8,710.1,""
39673,"2","8",1,21648,1614.4,3.1,71,"Orites excelsus","Proteaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.6,709.2,""
39674,"2","8",1,21649,1614.5,4.9,59,"Guioa semiglauca","Sapindaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.5,711,""
39676,"2","8",1,21551,1619.3,-3.3,38,"Doryphora sassafras","Atherospermataceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.7,702.8,""
39678,"2","8",1,21652,1620.7,2.4,71,"Orites excelsus","Proteaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.3,708.6,""
39679,"2","8",1,21553,1622,-3.7,37,"Diploglottis australis","Sapindaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,702.5,""
39680,"2","8",2,NA,1623.6,4.5,71,"Orites excelsus","Proteaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.4,710.7,""
39681,"2","8",1,21554,1623.8,-0.9,37,"Diploglottis australis","Sapindaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.2,705.3,""
39682,"2","8",1,21655,1625.7,5.2,37,"Diploglottis australis","Sapindaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.3,711.4,""
39684,"2","8",1,21555,1626.8,-2.6,59,"Guioa semiglauca","Sapindaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.2,703.6,""
39686,"2","8",1,21556,1626.9,-1.2,71,"Orites excelsus","Proteaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.1,705,""
39688,"2","8",3,NA,1627.3,-1.5,1,"Caldcluvia paniculosa","Cunoniaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.7,704.7,""
39689,"2","8",1,21557,1629.3,-2.7,70,"Notelaea longifolia","Oleaceae",2013,2017,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.7,703.5,""
39690,"2","8",1,21559,1629.5,-0.1,90,"Sarcopteryx stipata","Sapindaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.5,706.1,""
39691,"2","8",1,21658,1629.5,0.1,37,"Diploglottis australis","Sapindaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.5,706.3,""
39692,"2","8",1,21657,1629.5,3.2,100,"Wilkiea huegeliana","Monimiaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.5,709.4,""
39693,"2","8",1,21558,1631,-0.5,90,"Sarcopteryx stipata","Sapindaceae",2013,2017,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,705.7,""
39695,"2","8",1,21660,1636.7,1.2,83,"Atractocarpus benthamiana","Rubiaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.3,707.5,""
39702,"2","8",1,NA,1670.9,-2.1,1,"Caldcluvia paniculosa","Cunoniaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.1,704.4,""
39709,"2","8",1,21562,1692.3,-0.4,115,"Solanum corifolium","Solanaceae",2013,2017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.7,706.3,""
39710,"2","8",3,21662,1694.2,1.4,115,"Solanum corifolium","Solanaceae",2013,2017,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.8,708.1,""
39711,"2","8",1,NA,1696.4,2.8,71,"Orites excelsus","Proteaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.6,709.5,""
39714,"2","9",1,21974,305.8,3.9,0,NA,NA,2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547.6,159.8,""
39715,"2","9",1,22020,307.1,-0.9,37,"Diploglottis australis","Sapindaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551.5,156.7,""
39716,"2","9",1,22021,307.8,-3.1,83,"Atractocarpus benthamiana","Rubiaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.4,155.3,""
39717,"2","9",1,22022,308.6,-2.9,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.9,156,""
39720,"2","9",1,NA,312.1,0.5,37,"Diploglottis australis","Sapindaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.7,160.8,""
39721,"2","9",1,22023,313.9,-1.4,115,"Solanum corifolium","Solanaceae",2013,2017,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.3,160.3,""
39722,"2","9",1,NA,314.6,1.7,71,"Orites excelsus","Proteaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,163.3,""
39723,"2","9",1,22024,316.4,-1.5,3,"Acronychia oblongifolia","Rutaceae",2013,2017,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559.4,161.7,""
39724,"2","9",1,NA,317.5,3.6,71,"Orites excelsus","Proteaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.2,166.5,""
39725,"2","9",1,21976,317.7,2.8,37,"Diploglottis australis","Sapindaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.9,166,""
39726,"2","9",1,NA,320.5,1,71,"Orites excelsus","Proteaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561.2,166.2,""
39727,"2","9",1,NA,325.2,-0.6,71,"Orites excelsus","Proteaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.9,167.7,""
39728,"2","9",1,22025,325.3,-4.2,37,"Diploglottis australis","Sapindaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.1,164.9,""
39730,"2","9",1,NA,327.7,-3.9,26,"Citronella moorei","Cardiopteridaceae",2013,2017,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569.9,166.5,""
39731,"2","9",1,21977,329.8,5.5,83,"Atractocarpus benthamiana","Rubiaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566,175.3,""
39732,"2","9",1,NA,330.1,-5.5,71,"Orites excelsus","Proteaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.8,166.7,""
39733,"2","9",2,NA,331.2,5.5,71,"Orites excelsus","Proteaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,567.1,176.2,""
39737,"2","9",1,22027,348.1,-4.2,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.5,178.4,""
39738,"2","9",1,22026,348.5,-2.4,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585.7,180.1,""
39739,"2","9",2,NA,349.7,-2.5,83,"Atractocarpus benthamiana","Rubiaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.7,180.8,""
39740,"2","9",1,21981,352.6,1.6,50,"Syzygium ingens","Myrtaceae",2013,2017,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.6,185.8,""
39741,"2","9",1,21982,356.2,2.4,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589,188.6,""
39742,"2","9",1,21983,357.1,2.3,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589.8,189,""
39743,"2","9",1,22028,357.2,-0.2,83,"Atractocarpus benthamiana","Rubiaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591.4,187.1,""
39744,"2","9",1,NA,359.3,-0.6,71,"Orites excelsus","Proteaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593.3,188,""
39745,"2","9",1,21984,364.2,0.9,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596.4,192.1,""
39748,"2","9",1,21985,392.6,4.2,87,"Rhodamnia rubescens","Myrtaceae",2013,2017,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617.2,211.7,""
39753,"2","9",1,21988,412.6,3,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634,222.6,""
39754,"2","9",1,21990,413.1,3.3,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634.3,223.1,""
39755,"2","9",1,21989,413.7,4.3,36,"Diospyros pentamera","Ebenaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634.1,224.3,""
39757,"2","9",1,22030,415.2,-1.6,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638.9,220.4,""
39758,"2","9",1,21992,415.9,4.9,38,"Doryphora sassafras","Atherospermataceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635.6,226.1,""
39759,"2","9",1,22029,417.2,-5.2,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642.6,218.7,""
39760,"2","9",1,21993,426.2,3.8,26,"Citronella moorei","Cardiopteridaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644.5,231.3,""
39761,"2","9",1,21994,440.2,4,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655.6,239.8,""
39763,"2","9",1,21996,456.8,5.5,29,"Cryptocarya glaucescens","Lauraceae",2013,2017,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668.1,250.9,""
39764,"2","9",1,22032,459,-1.2,2,"Sarcomelicope simplicifolia (simplicifolia)","Rutaceae",2013,2017,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673.8,246.8,""
39766,"2","9",1,21998,462.8,3.3,17,"Baloghia inophylla","Euphorbiaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674.2,252.7,""
39769,"2","9",1,22101,469,4.6,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.4,257.4,""
39770,"2","9",1,22000,469.1,3.6,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679.1,256.7,""
39772,"2","9",1,22102,474.5,4.4,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,260.5,""
39773,"2","9",1,22035,474.6,-1.4,66,"Litsea reticulata","Lauraceae",2013,2017,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.5,255.9,""
39776,"2","9",1,22105,477.2,2.6,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.2,260.7,""
39777,"2","9",1,22104,477.2,2.9,13,"Argyrodendron trifoliolatum","Malvaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686,260.9,""
39778,"2","9",1,22036,477.4,-0.4,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.1,258.4,""
39779,"2","9",1,22037,482.1,-2.7,13,"Argyrodendron trifoliolatum","Malvaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693.3,259.3,""
39780,"2","9",1,NA,482.1,-1.3,83,"Atractocarpus benthamiana","Rubiaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692.5,260.5,""
39781,"2","9",1,22038,486.4,-5.6,13,"Argyrodendron trifoliolatum","Malvaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698.5,259.6,""
39782,"2","9",1,NA,487.5,-0.8,13,"Argyrodendron trifoliolatum","Malvaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696.5,264.1,""
39783,"2","9",1,22106,489.6,3.6,115,"Solanum corifolium","Solanaceae",2013,2017,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.6,268.9,"2 stems in 2013"
39784,"2","9",1,22108,490,5.6,13,"Argyrodendron trifoliolatum","Malvaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694.7,270.7,""
39785,"2","9",1,22107,491.1,4.2,90,"Sarcopteryx stipata","Sapindaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696.4,270.2,""
39787,"2","9",1,22110,493.6,0.6,13,"Argyrodendron trifoliolatum","Malvaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700.6,268.8,""
39788,"2","9",1,22039,495,-5.1,36,"Diospyros pentamera","Ebenaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705.1,265.1,""
39789,"2","9",1,22111,495.1,1,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701.5,270.1,""
39790,"2","9",1,22041,497.8,-1.1,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,270,""
39791,"2","9",1,22113,498.5,4.1,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702.4,274.6,""
39792,"2","9",1,22114,498.5,4.7,0,NA,NA,2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702.1,275.1,""
39793,"2","9",1,22040,498.8,-1.5,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706,270.2,""
39794,"2","9",1,22042,499.7,-5.2,59,"Guioa semiglauca","Sapindaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708.9,267.8,""
39795,"2","9",1,22112,499.9,3.1,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704.1,274.6,""
39796,"2","9",1,22117,500,5.5,84,"Atractocarpus chartaceus","Rubiaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702.8,276.6,""
39797,"2","9",1,22115,500.2,1.2,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705.5,273.2,""
39798,"2","9",1,22043,502,0.5,13,"Argyrodendron trifoliolatum","Malvaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707.4,273.8,""
39799,"2","9",1,22116,502.1,3,17,"Baloghia inophylla","Euphorbiaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706,275.8,""
39800,"2","9",1,22118,503,5.2,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705.4,278.1,""
39802,"2","9",1,22045,508,-2.6,17,"Baloghia inophylla","Euphorbiaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714,274.8,""
39803,"2","9",1,22044,508.2,-4.1,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715.1,273.7,""
39804,"2","9",1,22046,509.3,-0.8,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714,277.1,""
39805,"2","9",1,22047,509.4,-0.7,13,"Argyrodendron trifoliolatum","Malvaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714,277.2,""
39806,"2","9",1,22048,510.1,-0.8,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.7,277.5,""
39807,"2","9",1,22119,511.2,3.1,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713.2,281.3,""
39808,"2","9",1,22120,511.8,3.1,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713.7,281.7,""
39809,"2","9",1,22121,512.1,2.8,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.1,281.6,""
39810,"2","9",1,22122,512.5,3.3,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.2,282.3,""
39811,"2","9",1,22049,512.6,-2.8,37,"Diploglottis australis","Sapindaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.9,277.4,""
39813,"2","9",1,22123,512.7,3,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.5,282.1,""
39814,"2","9",1,22050,513.1,-3.7,13,"Argyrodendron trifoliolatum","Malvaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718.8,277,""
39815,"2","9",1,22051,513.9,-2.3,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718.6,278.6,""
39816,"2","9",1,22052,515.9,-1.7,17,"Baloghia inophylla","Euphorbiaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719.9,280.3,""
39817,"2","9",1,22125,516.7,2.9,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.8,284.4,""
39818,"2","9",1,22053,517.1,-5.3,12,"Argyrodendron actinophyllum","Malvaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723,278.1,""
