ID,Site,Source,Habit6,Family,Genus,Species,Sub species,Lat*,Long*,Age<20?,Type of system,Type of system,EcoRegion,MAT,MAR,Tree height (m),Stem diameter at 10 cm height (cm),Stem diameter at 30 cm height (cm),Stem diameter at 50 cm height (cm),Stem diameter at 130 cm height (cm),Total AGB (DW kg),Total BGB (DW kg)_Estimated value based on adjustments to consider stump biomass & root excavation volume 
1127,McAurthur_Mhilll,Geoff McArthur pers. com.,FShrub&Ac,Fabaceae,Acacia ,acuminata,NA,-28.9,116.0,Yes,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",19.83,326.23,2.10,NA,NA,5.11,NA,4.22,1.28
1128,McAurthur_Mhilll,Geoff McArthur pers. com.,FShrub&Ac,Fabaceae,Acacia ,acuminata,NA,-28.9,116.0,Yes,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",19.83,326.23,NA,NA,NA,5.01,NA,4.22,1.28
1129,McAurthur_Mhilll,Geoff McArthur pers. com.,FShrub&Ac,Fabaceae,Acacia ,acuminata,NA,-28.9,116.0,Yes,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",19.83,326.23,1.80,4.29,NA,4.73,NA,3.31,1.03
1130,McAurthur_Mhilll,Geoff McArthur pers. com.,FShrub&Ac,Fabaceae,Acacia ,acuminata,NA,-28.9,116.0,Yes,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",19.83,326.23,1.60,3.72,NA,3.79,NA,1.88,0.54
1131,McAurthur_Mhilll,Geoff McArthur pers. com.,FShrub&Ac,Fabaceae,Acacia ,acuminata,NA,-28.9,116.0,Yes,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",19.83,326.23,1.40,2.91,NA,4.03,NA,1.38,0.27
1132,McAurthur_Mhilll,Geoff McArthur pers. com.,FShrub&Ac,Fabaceae,Acacia ,acuminata,NA,-28.9,116.0,Yes,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",19.83,326.23,2.00,6.55,NA,6.53,NA,6.69,1.63
1279,McAurthur_BigBilly2,Geoff McArthur pers. com.,FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-28.9,116.0,Yes,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",19.93,320.93,4.00,16.47,NA,15.60,NA,37.85,10.88
1280,McAurthur_BigBilly2,Geoff McArthur pers. com.,FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-28.9,116.0,Yes,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",19.93,320.93,3.00,12.29,NA,10.94,NA,12.52,4.61
1281,McAurthur_BigBilly2,Geoff McArthur pers. com.,FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-28.9,116.0,Yes,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",19.93,320.93,2.80,6.55,NA,6.26,NA,4.61,1.55
1772,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,41.54,NA,NA,NA,NA,34.98
1773,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,21.80,NA,NA,NA,NA,17.03
1774,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,17.80,NA,NA,NA,NA,16.29
1775,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,25.40,NA,NA,NA,NA,27.33
1776,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,7.00,NA,NA,NA,NA,3.59
1777,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,22.40,NA,NA,NA,NA,16.59
1778,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,14.00,NA,NA,NA,NA,10.65
1779,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,17.64,NA,NA,NA,NA,13.96
1780,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,14.92,NA,NA,NA,NA,11.58
1781,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,5.50,NA,NA,NA,NA,1.72
1782,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,11.37,NA,NA,NA,NA,5.59
1783,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,4.10,NA,NA,NA,NA,0.68
1784,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,20.20,NA,NA,NA,NA,19.83
1785,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,16.70,NA,NA,NA,NA,10.15
1786,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,29.53,NA,NA,NA,NA,33.04
1787,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,15.01,NA,NA,NA,NA,9.51
1788,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,12.00,NA,NA,NA,NA,6.18
1789,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,9.30,NA,NA,NA,NA,3.05
1790,Sudmeyer_Esperence,"Sudmeyer, R., Mazanec, R, Rogers, R, Simon, J and Daniels, T.  (2013). Integrating food and energy systems systems. RIRDC Publication No. 13/099",FShrub&Ac,Fabaceae,Acacia ,saligna,NA,-33.6,121.8,Yes,Planted,Hardwood Plantation,"Mediterranean Forests, Woodlands and Scrub",16.11,532.78,NA,7.40,NA,NA,NA,NA,2.96
15901,Paul_Bramston,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia,celsa,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,17.00,90.00,NA,51.00,46.80,1304.93,514.91
15918,Paul_Bramston,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia,celsa,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,17.00,49.20,NA,44.40,40.30,922.67,350.40
15920,Paul_Bramston,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia,celsa,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,20.50,98.40,NA,90.10,89.40,4696.86,1561.45
7572,Paul_Biddulph,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,cyclops,NA,-33.7,119.7,No,Natural,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",15.86,416.48,5.9,29.24,NA,28.24,NA,292.59,56.81
7573,Paul_Biddulph,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,pycnantha,NA,-33.7,119.7,No,Natural,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",15.86,416.48,8,26.20,NA,24.09,22.84,297.13,59.02
8000,Paul_Sanaja2,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,mearnsii,NA,-34.9,149.3,No,Natural,Woodlands,Temperate Broadleaf and Mixed Forests,12.60,671.40,NA,5.20,NA,4.80,3.50,7.28,2.16
8003,Paul_Sanaja2,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,mearnsii,NA,-34.9,149.3,No,Natural,Woodlands,Temperate Broadleaf and Mixed Forests,12.60,671.40,NA,13.60,NA,14.50,11.46,46.94,13.94
8004,Paul_Sanaja2,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,mearnsii,NA,-34.9,149.3,No,Natural,Woodlands,Temperate Broadleaf and Mixed Forests,12.60,671.40,NA,19.40,NA,18.36,13.43,58.39,21.82
8005,Paul_Sanaja2,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,mearnsii,NA,-34.9,149.3,No,Natural,Woodlands,Temperate Broadleaf and Mixed Forests,12.60,671.40,NA,21.30,NA,15.25,13.48,77.11,22.90
8006,Paul_Sanaja2,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,mearnsii,NA,-34.9,149.3,No,Natural,Woodlands,Temperate Broadleaf and Mixed Forests,12.60,671.40,NA,18.00,NA,17.11,14.38,90.35,26.83
8007,Paul_Sanaja2,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,mearnsii,NA,-34.9,149.3,No,Natural,Woodlands,Temperate Broadleaf and Mixed Forests,12.60,671.40,NA,18.00,NA,17.59,15.20,70.61,24.90
8009,Paul_Sanaja2,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,mearnsii,NA,-34.9,149.3,No,Natural,Woodlands,Temperate Broadleaf and Mixed Forests,12.60,671.40,NA,22.10,NA,18.01,16.28,104.43,31.01
8010,Paul_Sanaja2,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,mearnsii,NA,-34.9,149.3,No,Natural,Woodlands,Temperate Broadleaf and Mixed Forests,12.60,671.40,NA,19.60,NA,20.10,16.62,133.83,47.18
8013,Paul_Sanaja2,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,mearnsii,NA,-34.9,149.3,No,Natural,Woodlands,Temperate Broadleaf and Mixed Forests,12.60,671.40,NA,29.10,NA,30.60,24.61,265.57,60.90
8014,Paul_Sanaja2,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,mearnsii,NA,-34.9,149.3,No,Natural,Woodlands,Temperate Broadleaf and Mixed Forests,12.60,671.40,5.9,37.80,NA,32.29,26.24,264.08,144.89
8015,Paul_Sanaja2,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,mearnsii,NA,-34.9,149.3,No,Natural,Woodlands,Temperate Broadleaf and Mixed Forests,12.60,671.40,8.5,36.20,NA,27.42,26.80,391.56,73.78
8087,Paul_Wallal,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,aneura,NA,-26.6,146.3,No,Natural,Mulga&Brigalow,"Temperate Grasslands, Savannas and Shrublands",20.79,459.20,6.7,7.30,6.00,5.70,5.00,12.61,4.25
8088,Paul_Wallal,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,aneura,NA,-26.6,146.3,No,Natural,Mulga&Brigalow,"Temperate Grasslands, Savannas and Shrublands",20.79,459.20,5.6,7.00,6.30,6.00,5.30,12.39,4.17
8089,Paul_Wallal,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,aneura,NA,-26.6,146.3,No,Natural,Mulga&Brigalow,"Temperate Grasslands, Savannas and Shrublands",20.79,459.20,6.1,8.30,6.60,6.20,5.30,13.85,4.67
8092,Paul_Wallal,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,aneura,NA,-26.6,146.3,No,Natural,Mulga&Brigalow,"Temperate Grasslands, Savannas and Shrublands",20.79,459.20,6,9.40,8.68,7.99,6.41,21.21,7.14
8095,Paul_Wallal,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,aneura,NA,-26.6,146.3,No,Natural,Mulga&Brigalow,"Temperate Grasslands, Savannas and Shrublands",20.79,459.20,6.9,9.50,8.30,7.60,7.40,24.85,10.01
8099,Paul_Wallal,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,aneura,NA,-26.6,146.3,No,Natural,Mulga&Brigalow,"Temperate Grasslands, Savannas and Shrublands",20.79,459.20,6.9,11.80,10.30,9.40,8.74,33.53,12.65
8100,Paul_Wallal,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,aneura,NA,-26.6,146.3,No,Natural,Mulga&Brigalow,"Temperate Grasslands, Savannas and Shrublands",20.79,459.20,8.2,12.20,NA,10.80,9.10,52.77,12.09
8103,Paul_Wallal,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,aneura,NA,-26.6,146.3,No,Natural,Mulga&Brigalow,"Temperate Grasslands, Savannas and Shrublands",20.79,459.20,6.7,14.20,12.20,11.50,9.70,53.06,14.89
8106,Paul_Wallal,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,aneura,NA,-26.6,146.3,No,Natural,Mulga&Brigalow,"Temperate Grasslands, Savannas and Shrublands",20.79,459.20,7.4,13.10,12.60,11.80,10.00,70.04,16.05
8108,Paul_Wallal,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,aneura,NA,-26.6,146.3,No,Natural,Mulga&Brigalow,"Temperate Grasslands, Savannas and Shrublands",20.79,459.20,7.5,15.50,14.80,13.80,12.40,108.45,28.45
8110,Paul_Wallal,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,aneura,NA,-26.6,146.3,No,Natural,Mulga&Brigalow,"Temperate Grasslands, Savannas and Shrublands",20.79,459.20,7.3,21.10,15.70,14.84,13.02,90.01,29.11
8111,Paul_Wallal,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,aneura,NA,-26.6,146.3,No,Natural,Mulga&Brigalow,"Temperate Grasslands, Savannas and Shrublands",20.79,459.20,8.2,20.52,18.66,15.58,13.77,97.67,32.24
8119,Paul_Wallal,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,aneura,NA,-26.6,146.3,No,Natural,Mulga&Brigalow,"Temperate Grasslands, Savannas and Shrublands",20.79,459.20,10.7,38.60,25.08,23.58,20.36,297.66,63.73
8122,Paul_Wallal,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,aneura,NA,-26.6,146.3,No,Natural,Mulga&Brigalow,"Temperate Grasslands, Savannas and Shrublands",20.79,459.20,9.5,33.07,30.68,30.17,22.60,286.78,92.26
8132,Paul_Wallal,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,aneura,NA,-26.6,146.3,No,Natural,Mulga&Brigalow,"Temperate Grasslands, Savannas and Shrublands",20.79,459.20,9.9,NA,33.23,30.17,29.32,534.98,139.80
15843,Paul_Temora,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,acuminata,NA,-28.9,116.0,No,Natural, Remant ,"Mediterranean Forests, Woodlands and Scrub",20.14,307.12,4.40,22.50,18.81,19.05,NA,127.87,23.06
15844,Paul_Temora,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,acuminata,NA,-28.9,116.0,No,Natural, Remant ,"Mediterranean Forests, Woodlands and Scrub",20.14,307.12,4.20,24.72,NA,23.10,NA,140.73,24.40
15845,Paul_Temora,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,acuminata,NA,-28.9,116.0,No,Natural, Remant ,"Mediterranean Forests, Woodlands and Scrub",20.14,307.12,4.00,27.76,NA,21.68,NA,154.23,31.93
15846,Paul_Temora,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,acuminata,NA,-28.9,116.0,No,Natural, Remant ,"Mediterranean Forests, Woodlands and Scrub",20.14,307.12,5.00,32.60,NA,24.72,NA,225.68,45.80
15847,Paul_Temora,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,acuminata,NA,-28.9,116.0,No,Natural, Remant ,"Mediterranean Forests, Woodlands and Scrub",20.14,307.12,3.80,7.58,NA,7.21,NA,11.87,2.16
15848,Paul_Temora,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,acuminata,NA,-28.9,116.0,No,Natural, Remant ,"Mediterranean Forests, Woodlands and Scrub",20.14,307.12,5.10,14.30,13.20,13.50,NA,65.66,14.34
15849,Paul_Temora,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,acuminata,NA,-28.9,116.0,No,Natural, Remant ,"Mediterranean Forests, Woodlands and Scrub",20.14,307.12,5.20,17.14,15.67,14.78,NA,73.65,15.90
15850,Paul_Temora,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,acuminata,NA,-28.9,116.0,No,Natural, Remant ,"Mediterranean Forests, Woodlands and Scrub",20.14,307.12,4.60,15.50,14.80,14.90,NA,69.61,14.40
15851,Paul_Temora,Keryn Paul pers. com.,FShrub&Ac,Fabaceae,Acacia ,acuminata,NA,-28.9,116.0,No,Natural, Remant ,"Mediterranean Forests, Woodlands and Scrub",20.14,307.12,4.00,22.50,18.72,19.21,NA,108.99,28.83
843,Jonson_NA_I,"Jonson and Freudenberger (2011). Resotre and sequester: Estimating biomass in native Austalian woodland exosystems for their carbon-funded restoration. Aust. J. Bot. 59, 640-653.",FMallee,Myrtaceae,Eucalyptus,flocktoniae,NA,-34.1,118.9,No,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",15.83,446.93,7.00,NA,21.99,NA,20.39,200.96,90.88
844,Jonson_NA_I,"Jonson and Freudenberger (2011). Resotre and sequester: Estimating biomass in native Austalian woodland exosystems for their carbon-funded restoration. Aust. J. Bot. 59, 640-653.",FMallee,Myrtaceae,Eucalyptus,flocktoniae,NA,-34.1,118.9,No,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",15.83,446.93,8.40,28.28,25.31,NA,22.96,344.40,108.13
845,Jonson_NA_I,"Jonson and Freudenberger (2011). Resotre and sequester: Estimating biomass in native Austalian woodland exosystems for their carbon-funded restoration. Aust. J. Bot. 59, 640-653.",FMallee,Myrtaceae,Eucalyptus,flocktoniae,NA,-34.1,118.9,No,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",15.83,446.93,7.60,27.24,26.21,NA,26.44,338.63,110.02
846,Jonson_NA_I,"Jonson and Freudenberger (2011). Resotre and sequester: Estimating biomass in native Austalian woodland exosystems for their carbon-funded restoration. Aust. J. Bot. 59, 640-653.",FMallee,Myrtaceae,Eucalyptus,flocktoniae,NA,-34.1,118.9,No,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",15.83,446.93,5.10,11.24,10.38,NA,9.53,35.46,23.33
847,Jonson_NA_I,"Jonson and Freudenberger (2011). Resotre and sequester: Estimating biomass in native Austalian woodland exosystems for their carbon-funded restoration. Aust. J. Bot. 59, 640-653.",FMallee,Myrtaceae,Eucalyptus,flocktoniae,NA,-34.1,118.9,No,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",15.83,446.93,9.00,28.09,25.33,NA,20.28,237.32,98.55
848,Jonson_NA_I,"Jonson and Freudenberger (2011). Resotre and sequester: Estimating biomass in native Austalian woodland exosystems for their carbon-funded restoration. Aust. J. Bot. 59, 640-653.",FMallee,Myrtaceae,Eucalyptus,flocktoniae,NA,-34.1,118.9,No,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",15.83,446.93,7.00,12.70,11.30,NA,11.15,57.28,16.70
849,Jonson_NA_II,"Jonson and Freudenberger (2011). Resotre and sequester: Estimating biomass in native Austalian woodland exosystems for their carbon-funded restoration. Aust. J. Bot. 59, 640-653.",FMallee,Myrtaceae,Eucalyptus,annulata,NA,-34.1,118.9,No,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",15.83,446.93,6.90,28.46,26.97,NA,27.13,367.89,76.08
850,Jonson_NA_II,"Jonson and Freudenberger (2011). Resotre and sequester: Estimating biomass in native Austalian woodland exosystems for their carbon-funded restoration. Aust. J. Bot. 59, 640-653.",FMallee,Myrtaceae,Eucalyptus,annulata,NA,-34.1,118.9,No,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",15.83,446.93,4.50,NA,NA,NA,12.51,83.50,30.15
851,Jonson_NA_II,"Jonson and Freudenberger (2011). Resotre and sequester: Estimating biomass in native Austalian woodland exosystems for their carbon-funded restoration. Aust. J. Bot. 59, 640-653.",FMallee,Myrtaceae,Eucalyptus,annulata,NA,-34.1,118.9,No,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",15.83,446.93,4.10,8.90,9.10,NA,8.66,32.51,8.81
852,Jonson_NA_II,"Jonson and Freudenberger (2011). Resotre and sequester: Estimating biomass in native Austalian woodland exosystems for their carbon-funded restoration. Aust. J. Bot. 59, 640-653.",FMallee,Myrtaceae,Eucalyptus,annulata,NA,-34.1,118.9,No,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",15.83,446.93,4.75,25.97,22.50,NA,23.44,209.04,55.72
853,Jonson_NA_II,"Jonson and Freudenberger (2011). Resotre and sequester: Estimating biomass in native Austalian woodland exosystems for their carbon-funded restoration. Aust. J. Bot. 59, 640-653.",FMallee,Myrtaceae,Eucalyptus,annulata,NA,-34.1,118.9,No,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",15.83,446.93,8.20,NA,26.50,NA,21.00,278.97,77.47
854,Jonson_NA_II,"Jonson and Freudenberger (2011). Resotre and sequester: Estimating biomass in native Austalian woodland exosystems for their carbon-funded restoration. Aust. J. Bot. 59, 640-653.",FMallee,Myrtaceae,Eucalyptus,annulata,NA,-34.1,118.9,No,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",15.83,446.93,6.30,28.94,26.06,NA,21.80,268.50,98.02
855,Jonson_NowanupPA,"Jonson and Freudenberger (2011). Resotre and sequester: Estimating biomass in native Austalian woodland exosystems for their carbon-funded restoration. Aust. J. Bot. 59, 640-653.",FMallee,Myrtaceae,Eucalyptus,captiosa,NA,-34.2,118.7,No,Planted,Environmental planting,"Mediterranean Forests, Woodlands and Scrub",15.96,448.63,4.00,NA,NA,NA,12.45,60.68,36.28
