"model","ssp_scenario","threshold_val","sample_id","Damage"
"MPI-ESM1-2-LR","ssp370",0.5,815,226065319.302096
"ACCESS-CM2","historical",0.2,816,810783631.520565
"CNRM-CM6-1-HR","historical",0.2,816,1088151139.21719
"MPI-ESM1-2-LR","historical",0.2,816,877809316.377992
"ACCESS-CM2","ssp126",0.2,816,819573501.851738
"CNRM-CM6-1-HR","ssp126",0.2,816,819573279.625304
"MPI-ESM1-2-LR","ssp126",0.2,816,916649978.630791
"ACCESS-CM2","ssp245",0.2,816,980930766.244647
"CNRM-CM6-1-HR","ssp245",0.2,816,778862621.543884
"MPI-ESM1-2-LR","ssp245",0.2,816,646982865.638152
"ACCESS-CM2","ssp370",0.2,816,703547185.725337
"CNRM-CM6-1-HR","ssp370",0.2,816,801119923.077914
"MPI-ESM1-2-LR","ssp370",0.2,816,584897932.539614
"ACCESS-CM2","historical",0.5,816,485157622.937198
"CNRM-CM6-1-HR","historical",0.5,816,616630630.357867
"MPI-ESM1-2-LR","historical",0.5,816,416840454.754493
"ACCESS-CM2","ssp126",0.5,816,378434849.163143
"CNRM-CM6-1-HR","ssp126",0.5,816,359899611.487766
"MPI-ESM1-2-LR","ssp126",0.5,816,485689500.555241
"ACCESS-CM2","ssp245",0.5,816,403189807.434962
"CNRM-CM6-1-HR","ssp245",0.5,816,313818525.639776
"MPI-ESM1-2-LR","ssp245",0.5,816,270592649.20922
"ACCESS-CM2","ssp370",0.5,816,449930980.227422
"CNRM-CM6-1-HR","ssp370",0.5,816,417130408.631129
"MPI-ESM1-2-LR","ssp370",0.5,816,248592802.174775
"ACCESS-CM2","historical",0.2,817,661111057.60105
"CNRM-CM6-1-HR","historical",0.2,817,887180676.864198
"MPI-ESM1-2-LR","historical",0.2,817,715917405.504275
"ACCESS-CM2","ssp126",0.2,817,668194400.026161
"CNRM-CM6-1-HR","ssp126",0.2,817,668219796.283833
"MPI-ESM1-2-LR","ssp126",0.2,817,747167623.243271
"ACCESS-CM2","ssp245",0.2,817,800063615.055374
"CNRM-CM6-1-HR","ssp245",0.2,817,634968716.757846
"MPI-ESM1-2-LR","ssp245",0.2,817,527318786.198514
"ACCESS-CM2","ssp370",0.2,817,573406621.387335
"CNRM-CM6-1-HR","ssp370",0.2,817,653079591.302889
"MPI-ESM1-2-LR","ssp370",0.2,817,476899135.183616
"ACCESS-CM2","historical",0.5,817,395535101.624465
"CNRM-CM6-1-HR","historical",0.5,817,502553163.71514
"MPI-ESM1-2-LR","historical",0.5,817,339948886.649602
"ACCESS-CM2","ssp126",0.5,817,308658257.590209
"CNRM-CM6-1-HR","ssp126",0.5,817,293410459.304556
"MPI-ESM1-2-LR","ssp126",0.5,817,395796505.709256
"ACCESS-CM2","ssp245",0.5,817,328777443.758932
"CNRM-CM6-1-HR","ssp245",0.5,817,255784730.184132
"MPI-ESM1-2-LR","ssp245",0.5,817,220658474.202328
"ACCESS-CM2","ssp370",0.5,817,366687047.146048
"CNRM-CM6-1-HR","ssp370",0.5,817,339925519.630454
"MPI-ESM1-2-LR","ssp370",0.5,817,202710685.157788
"ACCESS-CM2","historical",0.2,818,626052322.634085
"CNRM-CM6-1-HR","historical",0.2,818,840190277.583525
"MPI-ESM1-2-LR","historical",0.2,818,677881547.117361
"ACCESS-CM2","ssp126",0.2,818,632796152.144693
"CNRM-CM6-1-HR","ssp126",0.2,818,632801956.981202
"MPI-ESM1-2-LR","ssp126",0.2,818,707669674.551993
"ACCESS-CM2","ssp245",0.2,818,757512229.756392
"CNRM-CM6-1-HR","ssp245",0.2,818,601350755.837822
"MPI-ESM1-2-LR","ssp245",0.2,818,499454806.217715
"ACCESS-CM2","ssp370",0.2,818,543094239.29373
"CNRM-CM6-1-HR","ssp370",0.2,818,618513181.52026
"MPI-ESM1-2-LR","ssp370",0.2,818,451602074.276267
"ACCESS-CM2","historical",0.5,818,374588439.524279
"CNRM-CM6-1-HR","historical",0.5,818,476008879.9723
"MPI-ESM1-2-LR","historical",0.5,818,321884043.121884
"ACCESS-CM2","ssp126",0.5,818,292232508.572884
"CNRM-CM6-1-HR","ssp126",0.5,818,277845863.436786
"MPI-ESM1-2-LR","ssp126",0.5,818,374899738.236789
"ACCESS-CM2","ssp245",0.5,818,311296420.795933
"CNRM-CM6-1-HR","ssp245",0.5,818,242244016.490194
"MPI-ESM1-2-LR","ssp245",0.5,818,208929496.27932
"ACCESS-CM2","ssp370",0.5,818,347292709.669844
"CNRM-CM6-1-HR","ssp370",0.5,818,321967256.276439
"MPI-ESM1-2-LR","ssp370",0.5,818,191922209.700695
"ACCESS-CM2","historical",0.2,819,609853108.670573
"CNRM-CM6-1-HR","historical",0.2,819,818505343.074429
"MPI-ESM1-2-LR","historical",0.2,819,660186358.472335
"ACCESS-CM2","ssp126",0.2,819,616515187.649461
"CNRM-CM6-1-HR","ssp126",0.2,819,616510515.118237
"MPI-ESM1-2-LR","ssp126",0.2,819,689617524.546417
"ACCESS-CM2","ssp245",0.2,819,737760618.276716
"CNRM-CM6-1-HR","ssp245",0.2,819,585902236.156301
"MPI-ESM1-2-LR","ssp245",0.2,819,486777688.761917
"ACCESS-CM2","ssp370",0.2,819,529378075.811772
"CNRM-CM6-1-HR","ssp370",0.2,819,602670423.636365
"MPI-ESM1-2-LR","ssp370",0.2,819,439996333.948682
"ACCESS-CM2","historical",0.5,819,364960544.415703
"CNRM-CM6-1-HR","historical",0.5,819,463959152.320997
"MPI-ESM1-2-LR","historical",0.5,819,313531731.84009
"ACCESS-CM2","ssp126",0.5,819,284646637.399798
"CNRM-CM6-1-HR","ssp126",0.5,819,270787836.894467
"MPI-ESM1-2-LR","ssp126",0.5,819,365476783.623418
"ACCESS-CM2","ssp245",0.5,819,303333899.393551
"CNRM-CM6-1-HR","ssp245",0.5,819,236144519.379756
"MPI-ESM1-2-LR","ssp245",0.5,819,203563727.625717
"ACCESS-CM2","ssp370",0.5,819,338588281.306936
"CNRM-CM6-1-HR","ssp370",0.5,819,313905872.989395
"MPI-ESM1-2-LR","ssp370",0.5,819,187045545.583528
"ACCESS-CM2","historical",0.2,820,635971973.511458
"CNRM-CM6-1-HR","historical",0.2,820,853604651.6588
"MPI-ESM1-2-LR","historical",0.2,820,688373380.733494
"ACCESS-CM2","ssp126",0.2,820,642965620.662031
"CNRM-CM6-1-HR","ssp126",0.2,820,642942217.535816
"MPI-ESM1-2-LR","ssp126",0.2,820,719292153.151532
"ACCESS-CM2","ssp245",0.2,820,769235464.058638
"CNRM-CM6-1-HR","ssp245",0.2,820,611053807.186508
"MPI-ESM1-2-LR","ssp245",0.2,820,507749303.279328
"ACCESS-CM2","ssp370",0.2,820,552192906.586135
"CNRM-CM6-1-HR","ssp370",0.2,820,628558246.012388
"MPI-ESM1-2-LR","ssp370",0.2,820,458853810.616709
"ACCESS-CM2","historical",0.5,820,380631484.283463
"CNRM-CM6-1-HR","historical",0.5,820,483963910.300007
"MPI-ESM1-2-LR","historical",0.5,820,326934031.158733
"ACCESS-CM2","ssp126",0.5,820,296798595.385616
"CNRM-CM6-1-HR","ssp126",0.5,820,282412483.250228
"MPI-ESM1-2-LR","ssp126",0.5,820,381257501.394666
"ACCESS-CM2","ssp245",0.5,820,316319707.900566
"CNRM-CM6-1-HR","ssp245",0.5,820,246313651.001422
"MPI-ESM1-2-LR","ssp245",0.5,820,212278338.967468
"ACCESS-CM2","ssp370",0.5,820,353188577.113525
"CNRM-CM6-1-HR","ssp370",0.5,820,327455097.048517
"MPI-ESM1-2-LR","ssp370",0.5,820,195051153.881536
"ACCESS-CM2","historical",0.2,821,598618524.92405
"CNRM-CM6-1-HR","historical",0.2,821,803414358.177121
"MPI-ESM1-2-LR","historical",0.2,821,648080159.21929
"ACCESS-CM2","ssp126",0.2,821,605119935.959441
"CNRM-CM6-1-HR","ssp126",0.2,821,605107139.917715
"MPI-ESM1-2-LR","ssp126",0.2,821,676811269.732163
"ACCESS-CM2","ssp245",0.2,821,724192586.66854
"CNRM-CM6-1-HR","ssp245",0.2,821,575065099.375223
"MPI-ESM1-2-LR","ssp245",0.2,821,477708034.37987
"ACCESS-CM2","ssp370",0.2,821,519464726.649646
"CNRM-CM6-1-HR","ssp370",0.2,821,591496602.406852
"MPI-ESM1-2-LR","ssp370",0.2,821,431837412.955579
"ACCESS-CM2","historical",0.5,821,358219703.57424
"CNRM-CM6-1-HR","historical",0.5,821,455301852.293903
"MPI-ESM1-2-LR","historical",0.5,821,307757866.020965
"ACCESS-CM2","ssp126",0.5,821,279395255.652346
"CNRM-CM6-1-HR","ssp126",0.5,821,265714713.332598
"MPI-ESM1-2-LR","ssp126",0.5,821,358620481.040152
"ACCESS-CM2","ssp245",0.5,821,297668914.179257
"CNRM-CM6-1-HR","ssp245",0.5,821,231701533.866588
"MPI-ESM1-2-LR","ssp245",0.5,821,199780964.90802
"ACCESS-CM2","ssp370",0.5,821,332200064.421702
"CNRM-CM6-1-HR","ssp370",0.5,821,307985940.970821
"MPI-ESM1-2-LR","ssp370",0.5,821,183523477.430366
"ACCESS-CM2","historical",0.2,822,861372282.882252
"CNRM-CM6-1-HR","historical",0.2,822,1155952640.99432
"MPI-ESM1-2-LR","historical",0.2,822,932690643.512245
"ACCESS-CM2","ssp126",0.2,822,870650750.73377
"CNRM-CM6-1-HR","ssp126",0.2,822,870668365.685733
"MPI-ESM1-2-LR","ssp126",0.2,822,973633771.878606
"ACCESS-CM2","ssp245",0.2,822,1042310282.78448
"CNRM-CM6-1-HR","ssp245",0.2,822,827368285.644368
"MPI-ESM1-2-LR","ssp245",0.2,822,687181824.888707
"ACCESS-CM2","ssp370",0.2,822,747265783.769692
"CNRM-CM6-1-HR","ssp370",0.2,822,850986420.317702
"MPI-ESM1-2-LR","ssp370",0.2,822,621388994.04818
"ACCESS-CM2","historical",0.5,822,515392802.976808
"CNRM-CM6-1-HR","historical",0.5,822,654926480.267662
"MPI-ESM1-2-LR","historical",0.5,822,442911019.077192
"ACCESS-CM2","ssp126",0.5,822,402135983.189842
"CNRM-CM6-1-HR","ssp126",0.5,822,382340619.807006
"MPI-ESM1-2-LR","ssp126",0.5,822,515832215.497031
"ACCESS-CM2","ssp245",0.5,822,428397797.577842
"CNRM-CM6-1-HR","ssp245",0.5,822,333341803.8187
"MPI-ESM1-2-LR","ssp245",0.5,822,287514864.230434
"ACCESS-CM2","ssp370",0.5,822,477890666.142779
"CNRM-CM6-1-HR","ssp370",0.5,822,443019547.213524
"MPI-ESM1-2-LR","ssp370",0.5,822,264138821.952929
"ACCESS-CM2","historical",0.2,823,625429452.394819
"CNRM-CM6-1-HR","historical",0.2,823,839348486.862831
"MPI-ESM1-2-LR","historical",0.2,823,677174378.242912
"ACCESS-CM2","ssp126",0.2,823,632188049.417496
"CNRM-CM6-1-HR","ssp126",0.2,823,632194611.397902
"MPI-ESM1-2-LR","ssp126",0.2,823,707011511.476283
"ACCESS-CM2","ssp245",0.2,823,756747434.260049
"CNRM-CM6-1-HR","ssp245",0.2,823,600771954.103999
"MPI-ESM1-2-LR","ssp245",0.2,823,499011485.406752
"ACCESS-CM2","ssp370",0.2,823,542643443.814482
"CNRM-CM6-1-HR","ssp370",0.2,823,617929966.397938
"MPI-ESM1-2-LR","ssp370",0.2,823,451186038.422777
"ACCESS-CM2","historical",0.5,823,374232959.552571
"CNRM-CM6-1-HR","historical",0.5,823,475595055.079435
"MPI-ESM1-2-LR","historical",0.5,823,321573396.249711
"ACCESS-CM2","ssp126",0.5,823,291959439.729704
"CNRM-CM6-1-HR","ssp126",0.5,823,277621542.91954
"MPI-ESM1-2-LR","ssp126",0.5,823,374596388.867042
"ACCESS-CM2","ssp245",0.5,823,311042868.025215
"CNRM-CM6-1-HR","ssp245",0.5,823,242058009.274493
"MPI-ESM1-2-LR","ssp245",0.5,823,208751577.160223
"ACCESS-CM2","ssp370",0.5,823,347033450.547353
"CNRM-CM6-1-HR","ssp370",0.5,823,321720217.314435
"MPI-ESM1-2-LR","ssp370",0.5,823,191780832.991036
"ACCESS-CM2","historical",0.2,824,648764661.971282
"CNRM-CM6-1-HR","historical",0.2,824,870700480.074522
"MPI-ESM1-2-LR","historical",0.2,824,702344669.95928
"ACCESS-CM2","ssp126",0.2,824,655827091.873296
"CNRM-CM6-1-HR","ssp126",0.2,824,655812743.799136
"MPI-ESM1-2-LR","ssp126",0.2,824,733533380.298136
"ACCESS-CM2","ssp245",0.2,824,784856693.588479
"CNRM-CM6-1-HR","ssp245",0.2,824,623248606.233588
"MPI-ESM1-2-LR","ssp245",0.2,824,517763621.239078
"ACCESS-CM2","ssp370",0.2,824,563051091.693851
"CNRM-CM6-1-HR","ssp370",0.2,824,641065186.018569
"MPI-ESM1-2-LR","ssp370",0.2,824,468043061.263707
"ACCESS-CM2","historical",0.5,824,388244978.535987
"CNRM-CM6-1-HR","historical",0.5,824,493486367.636453
"MPI-ESM1-2-LR","historical",0.5,824,333555042.045908
"ACCESS-CM2","ssp126",0.5,824,302826120.930436
"CNRM-CM6-1-HR","ssp126",0.5,824,288021154.233814
"MPI-ESM1-2-LR","ssp126",0.5,824,388716688.721839
"ACCESS-CM2","ssp245",0.5,824,322662718.047698
"CNRM-CM6-1-HR","ssp245",0.5,824,251158639.084483
"MPI-ESM1-2-LR","ssp245",0.5,824,216550395.243336
"ACCESS-CM2","ssp370",0.5,824,360100426.84853
"CNRM-CM6-1-HR","ssp370",0.5,824,333842736.358598
"MPI-ESM1-2-LR","ssp370",0.5,824,198945739.359804
"ACCESS-CM2","historical",0.2,825,654909091.43266
"CNRM-CM6-1-HR","historical",0.2,825,878924573.958993
"MPI-ESM1-2-LR","historical",0.2,825,709100206.17768
"ACCESS-CM2","ssp126",0.2,825,661978969.669557
"CNRM-CM6-1-HR","ssp126",0.2,825,661980496.353745
"MPI-ESM1-2-LR","ssp126",0.2,825,740328631.075024
"ACCESS-CM2","ssp245",0.2,825,792398336.107784
"CNRM-CM6-1-HR","ssp245",0.2,825,629085980.059744
"MPI-ESM1-2-LR","ssp245",0.2,825,522515512.260844
"ACCESS-CM2","ssp370",0.2,825,568178704.307966
"CNRM-CM6-1-HR","ssp370",0.2,825,647045889.890119
"MPI-ESM1-2-LR","ssp370",0.2,825,472428500.255453
"ACCESS-CM2","historical",0.5,825,391868231.998343
"CNRM-CM6-1-HR","historical",0.5,825,497992791.516717
"MPI-ESM1-2-LR","historical",0.5,825,336718321.603489
"ACCESS-CM2","ssp126",0.5,825,305699097.713162
"CNRM-CM6-1-HR","ssp126",0.5,825,290670658.180726
"MPI-ESM1-2-LR","ssp126",0.5,825,392224212.224227
"ACCESS-CM2","ssp245",0.5,825,325657529.30978
"CNRM-CM6-1-HR","ssp245",0.5,825,253434634.014574
"MPI-ESM1-2-LR","ssp245",0.5,825,218566791.268593
"ACCESS-CM2","ssp370",0.5,825,363341847.01292
"CNRM-CM6-1-HR","ssp370",0.5,825,336846985.492709
"MPI-ESM1-2-LR","ssp370",0.5,825,200778831.196446
"ACCESS-CM2","historical",0.2,826,621592933.402523
"CNRM-CM6-1-HR","historical",0.2,826,834199058.58746
"MPI-ESM1-2-LR","historical",0.2,826,673046775.142304
"ACCESS-CM2","ssp126",0.2,826,628292626.221266
"CNRM-CM6-1-HR","ssp126",0.2,826,628298935.353051
"MPI-ESM1-2-LR","ssp126",0.2,826,702633895.840965
"ACCESS-CM2","ssp245",0.2,826,752120289.183419
"CNRM-CM6-1-HR","ssp245",0.2,826,597068140.717874
"MPI-ESM1-2-LR","ssp245",0.2,826,495906444.099939
"ACCESS-CM2","ssp370",0.2,826,539245937.136022
"CNRM-CM6-1-HR","ssp370",0.2,826,614111155.399186
"MPI-ESM1-2-LR","ssp370",0.2,826,448394874.505472
"ACCESS-CM2","historical",0.5,826,371924682.275521
"CNRM-CM6-1-HR","historical",0.5,826,472629185.482915
"MPI-ESM1-2-LR","historical",0.5,826,319596982.333773
"ACCESS-CM2","ssp126",0.5,826,290160297.766381
"CNRM-CM6-1-HR","ssp126",0.5,826,275881922.81421
"MPI-ESM1-2-LR","ssp126",0.5,826,372244012.741487
"ACCESS-CM2","ssp245",0.5,826,309098549.417011
"CNRM-CM6-1-HR","ssp245",0.5,826,240532904.478679
"MPI-ESM1-2-LR","ssp245",0.5,826,207452502.333639
"ACCESS-CM2","ssp370",0.5,826,344840420.73266
"CNRM-CM6-1-HR","ssp370",0.5,826,319690128.309457
"MPI-ESM1-2-LR","ssp370",0.5,826,190571534.191537
"ACCESS-CM2","historical",0.2,827,591908668.195209
"CNRM-CM6-1-HR","historical",0.2,827,794354812.970734
"MPI-ESM1-2-LR","historical",0.2,827,640875953.503966
"ACCESS-CM2","ssp126",0.2,827,598307427.136947
"CNRM-CM6-1-HR","ssp126",0.2,827,598311557.61242
"MPI-ESM1-2-LR","ssp126",0.2,827,669116851.513095
"ACCESS-CM2","ssp245",0.2,827,716187935.040708
"CNRM-CM6-1-HR","ssp245",0.2,827,568572145.11152
"MPI-ESM1-2-LR","ssp245",0.2,827,472269835.108105
"ACCESS-CM2","ssp370",0.2,827,513568484.19922
"CNRM-CM6-1-HR","ssp370",0.2,827,584810221.166487
"MPI-ESM1-2-LR","ssp370",0.2,827,427009312.823798
"ACCESS-CM2","historical",0.5,827,354181254.932608
"CNRM-CM6-1-HR","historical",0.5,827,450110006.276649
"MPI-ESM1-2-LR","historical",0.5,827,304345023.0743
"ACCESS-CM2","ssp126",0.5,827,276320515.749478
"CNRM-CM6-1-HR","ssp126",0.5,827,262749847.664524
"MPI-ESM1-2-LR","ssp126",0.5,827,354526837.967399
"ACCESS-CM2","ssp245",0.5,827,294384837.257524
"CNRM-CM6-1-HR","ssp245",0.5,827,229091848.478635
"MPI-ESM1-2-LR","ssp245",0.5,827,197572606.375521
"ACCESS-CM2","ssp370",0.5,827,328443511.799758
"CNRM-CM6-1-HR","ssp370",0.5,827,304482750.618789
"MPI-ESM1-2-LR","ssp370",0.5,827,181510748.412845
"ACCESS-CM2","historical",0.2,828,705971048.41104
"CNRM-CM6-1-HR","historical",0.2,828,947447798.370284
"MPI-ESM1-2-LR","historical",0.2,828,764373189.965305
"ACCESS-CM2","ssp126",0.2,828,713600078.568968
"CNRM-CM6-1-HR","ssp126",0.2,828,713599016.452369
"MPI-ESM1-2-LR","ssp126",0.2,828,798064938.63546
"ACCESS-CM2","ssp245",0.2,828,854171010.73175
"CNRM-CM6-1-HR","ssp245",0.2,828,678139885.110414
"MPI-ESM1-2-LR","ssp245",0.2,828,563273676.612141
"ACCESS-CM2","ssp370",0.2,828,612508443.166816
"CNRM-CM6-1-HR","ssp370",0.2,828,697503097.354938
"MPI-ESM1-2-LR","ssp370",0.2,828,509272909.194024
"ACCESS-CM2","historical",0.5,828,422431394.965176
"CNRM-CM6-1-HR","historical",0.5,828,536841872.833677
"MPI-ESM1-2-LR","historical",0.5,828,362977054.548171
"ACCESS-CM2","ssp126",0.5,828,329541700.217084
"CNRM-CM6-1-HR","ssp126",0.5,828,313349908.404125
"MPI-ESM1-2-LR","ssp126",0.5,828,422829856.280188
"ACCESS-CM2","ssp245",0.5,828,351067443.408851
"CNRM-CM6-1-HR","ssp245",0.5,828,273212378.932802
"MPI-ESM1-2-LR","ssp245",0.5,828,235620253.567953
"ACCESS-CM2","ssp370",0.5,828,391698436.519216
"CNRM-CM6-1-HR","ssp370",0.5,828,363132592.995423
"MPI-ESM1-2-LR","ssp370",0.5,828,216447765.663449
"ACCESS-CM2","historical",0.2,829,642160188.451257
"CNRM-CM6-1-HR","historical",0.2,829,861752131.597518
"MPI-ESM1-2-LR","historical",0.2,829,695329197.311648
"ACCESS-CM2","ssp126",0.2,829,649079666.786566
"CNRM-CM6-1-HR","ssp126",0.2,829,649095378.694567
"MPI-ESM1-2-LR","ssp126",0.2,829,725840648.18008
"ACCESS-CM2","ssp245",0.2,829,777072516.95602
"CNRM-CM6-1-HR","ssp245",0.2,829,616806394.379082
"MPI-ESM1-2-LR","ssp245",0.2,829,512300614.202961
"ACCESS-CM2","ssp370",0.2,829,557111379.141758
"CNRM-CM6-1-HR","ssp370",0.2,829,634415163.642129
"MPI-ESM1-2-LR","ssp370",0.2,829,463269081.144185
"ACCESS-CM2","historical",0.5,829,384234280.883349
"CNRM-CM6-1-HR","historical",0.5,829,488256056.360116
"MPI-ESM1-2-LR","historical",0.5,829,330211276.423392
"ACCESS-CM2","ssp126",0.5,829,299822219.395157
"CNRM-CM6-1-HR","ssp126",0.5,829,285064578.858107
"MPI-ESM1-2-LR","ssp126",0.5,829,384568558.224873
"ACCESS-CM2","ssp245",0.5,829,319414843.520806
"CNRM-CM6-1-HR","ssp245",0.5,829,248529874.614741
"MPI-ESM1-2-LR","ssp245",0.5,829,214369124.213019
"ACCESS-CM2","ssp370",0.5,829,356299684.765662
"CNRM-CM6-1-HR","ssp370",0.5,829,330291291.40706
"MPI-ESM1-2-LR","ssp370",0.5,829,196951259.896367
"ACCESS-CM2","historical",0.2,830,680965542.759192
"CNRM-CM6-1-HR","historical",0.2,830,913881671.351354
"MPI-ESM1-2-LR","historical",0.2,830,737359329.657556
"ACCESS-CM2","ssp126",0.2,830,688290219.403726
"CNRM-CM6-1-HR","ssp126",0.2,830,688301084.75148
"MPI-ESM1-2-LR","ssp126",0.2,830,769715858.307451
"ACCESS-CM2","ssp245",0.2,830,823980524.831736
"CNRM-CM6-1-HR","ssp245",0.2,830,654084537.957626
"MPI-ESM1-2-LR","ssp245",0.2,830,543237769.172552
"ACCESS-CM2","ssp370",0.2,830,590698806.063352
"CNRM-CM6-1-HR","ssp370",0.2,830,672749515.946975
"MPI-ESM1-2-LR","ssp370",0.2,830,491207275.966324
"ACCESS-CM2","historical",0.5,830,407434084.933993
"CNRM-CM6-1-HR","historical",0.5,830,517732506.950847
"MPI-ESM1-2-LR","historical",0.5,830,350118232.168742
"ACCESS-CM2","ssp126",0.5,830,317867104.884041
"CNRM-CM6-1-HR","ssp126",0.5,830,302206545.845334
"MPI-ESM1-2-LR","ssp126",0.5,830,407754551.630901
"ACCESS-CM2","ssp245",0.5,830,338594666.723838
"CNRM-CM6-1-HR","ssp245",0.5,830,263477017.865518
"MPI-ESM1-2-LR","ssp245",0.5,830,227250672.9711
"ACCESS-CM2","ssp370",0.5,830,377729949.282162
"CNRM-CM6-1-HR","ssp370",0.5,830,350184300.438262
"MPI-ESM1-2-LR","ssp370",0.5,830,208751857.490963
"ACCESS-CM2","historical",0.2,831,618593556.704288
"CNRM-CM6-1-HR","historical",0.2,831,830144335.749906
"MPI-ESM1-2-LR","historical",0.2,831,669860919.908064
"ACCESS-CM2","ssp126",0.2,831,625228265.083952
"CNRM-CM6-1-HR","ssp126",0.2,831,625248638.621137
"MPI-ESM1-2-LR","ssp126",0.2,831,699147175.086824
"ACCESS-CM2","ssp245",0.2,831,748578257.390815
"CNRM-CM6-1-HR","ssp245",0.2,831,594146207.521408
"MPI-ESM1-2-LR","ssp245",0.2,831,493427195.531491
"ACCESS-CM2","ssp370",0.2,831,536544923.970016
"CNRM-CM6-1-HR","ssp370",0.2,831,611095193.426049
"MPI-ESM1-2-LR","ssp370",0.2,831,446221924.035017
"ACCESS-CM2","historical",0.5,831,370100183.779334
"CNRM-CM6-1-HR","historical",0.5,831,470254662.159674
"MPI-ESM1-2-LR","historical",0.5,831,318071252.708407
"ACCESS-CM2","ssp126",0.5,831,288785858.546194
"CNRM-CM6-1-HR","ssp126",0.5,831,274531847.378119
"MPI-ESM1-2-LR","ssp126",0.5,831,370358178.928227
"ACCESS-CM2","ssp245",0.5,831,307610120.899194
"CNRM-CM6-1-HR","ssp245",0.5,831,239333633.550872
"MPI-ESM1-2-LR","ssp245",0.5,831,206452712.733783
"ACCESS-CM2","ssp370",0.5,831,343107782.981157
"CNRM-CM6-1-HR","ssp370",0.5,831,318075147.4571
"MPI-ESM1-2-LR","ssp370",0.5,831,189655898.426299
"ACCESS-CM2","historical",0.2,832,676279136.55783
"CNRM-CM6-1-HR","historical",0.2,832,907601203.496217
"MPI-ESM1-2-LR","historical",0.2,832,732187909.378019
"ACCESS-CM2","ssp126",0.2,832,683616179.723962
"CNRM-CM6-1-HR","ssp126",0.2,832,683627324.413303
"MPI-ESM1-2-LR","ssp126",0.2,832,764571577.03289
"ACCESS-CM2","ssp245",0.2,832,818249974.737046
"CNRM-CM6-1-HR","ssp245",0.2,832,649650830.0593
"MPI-ESM1-2-LR","ssp245",0.2,832,539660105.636806
"ACCESS-CM2","ssp370",0.2,832,586880585.0897
"CNRM-CM6-1-HR","ssp370",0.2,832,668223361.350575
"MPI-ESM1-2-LR","ssp370",0.2,832,487906709.674753
"ACCESS-CM2","historical",0.5,832,404674568.1321
"CNRM-CM6-1-HR","historical",0.5,832,514346045.87968
"MPI-ESM1-2-LR","historical",0.5,832,347716530.40454
"ACCESS-CM2","ssp126",0.5,832,315700688.515607
"CNRM-CM6-1-HR","ssp126",0.5,832,300252794.221182
"MPI-ESM1-2-LR","ssp126",0.5,832,405144554.085982
"ACCESS-CM2","ssp245",0.5,832,336384684.639576
"CNRM-CM6-1-HR","ssp245",0.5,832,261804935.842159
"MPI-ESM1-2-LR","ssp245",0.5,832,225746727.754192
"ACCESS-CM2","ssp370",0.5,832,375357323.159226
"CNRM-CM6-1-HR","ssp370",0.5,832,347976845.216648
"MPI-ESM1-2-LR","ssp370",0.5,832,207425314.854876
"ACCESS-CM2","historical",0.2,833,653501144.16292
"CNRM-CM6-1-HR","historical",0.2,833,877073294.946418
"MPI-ESM1-2-LR","historical",0.2,833,707493724.773246
"ACCESS-CM2","ssp126",0.2,833,660598804.09232
"CNRM-CM6-1-HR","ssp126",0.2,833,660578437.377426
"MPI-ESM1-2-LR","ssp126",0.2,833,738860972.650436
"ACCESS-CM2","ssp245",0.2,833,790572154.638268
"CNRM-CM6-1-HR","ssp245",0.2,833,627787759.157919
"MPI-ESM1-2-LR","ssp245",0.2,833,521503729.463808
"ACCESS-CM2","ssp370",0.2,833,567080480.937566
"CNRM-CM6-1-HR","ssp370",0.2,833,645721737.709271
"MPI-ESM1-2-LR","ssp370",0.2,833,471421626.800741
"ACCESS-CM2","historical",0.5,833,391068063.565066
"CNRM-CM6-1-HR","historical",0.5,833,497044034.853088
"MPI-ESM1-2-LR","historical",0.5,833,335973892.872879
"ACCESS-CM2","ssp126",0.5,833,305007600.504328
"CNRM-CM6-1-HR","ssp126",0.5,833,290064598.863707
"MPI-ESM1-2-LR","ssp126",0.5,833,391495760.415982
"ACCESS-CM2","ssp245",0.5,833,324947541.469329
"CNRM-CM6-1-HR","ssp245",0.5,833,252935554.888267
"MPI-ESM1-2-LR","ssp245",0.5,833,218094148.13892
"ACCESS-CM2","ssp370",0.5,833,362642812.240221
"CNRM-CM6-1-HR","ssp370",0.5,833,336210606.708649
"MPI-ESM1-2-LR","ssp370",0.5,833,200334860.030109
"ACCESS-CM2","historical",0.2,834,692351864.13815
"CNRM-CM6-1-HR","historical",0.2,834,929195833.314625
"MPI-ESM1-2-LR","historical",0.2,834,749570427.098372
"ACCESS-CM2","ssp126",0.2,834,699867903.84967
"CNRM-CM6-1-HR","ssp126",0.2,834,699864178.759141
"MPI-ESM1-2-LR","ssp126",0.2,834,782769383.649265
"ACCESS-CM2","ssp245",0.2,834,837635388.168601
"CNRM-CM6-1-HR","ssp245",0.2,834,665100735.738138
"MPI-ESM1-2-LR","ssp245",0.2,834,552499821.479644
"ACCESS-CM2","ssp370",0.2,834,600816393.769944
"CNRM-CM6-1-HR","ssp370",0.2,834,684109783.409674
"MPI-ESM1-2-LR","ssp370",0.2,834,499475808.625665
"ACCESS-CM2","historical",0.5,834,414303414.499898
"CNRM-CM6-1-HR","historical",0.5,834,526584952.361782
"MPI-ESM1-2-LR","historical",0.5,834,355961648.283667
